2026-02-13T16:51:47.155+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:51:47.155+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.security.web.FilterChainProxy        : Secured GET /api/bookings/my
2026-02-13T16:51:47.157+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] horizationManagerBeforeMethodInterceptor : Authorizing method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:51:47.159+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] horizationManagerBeforeMethodInterceptor : Authorized method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:51:47.161+05:30  INFO 14028 --- [http-nio-5002-exec-6] com.parkease.service.BookingService      : DEBUG: Fetching bookings for user ID: 527b56af-3785-46b7-84a8-74876c5475ac
2026-02-13T16:51:47.166+05:30  INFO 14028 --- [http-nio-5002-exec-6] com.parkease.service.BookingService      : DEBUG: Found 0 bookings.
2026-02-13T16:51:48.852+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/parkings
2026-02-13T16:51:48.856+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/parkings
2026-02-13T16:51:48.865+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /api/parkings
2026-02-13T16:51:48.891+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:51:48.892+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Secured GET /api/parkings
2026-02-13T16:51:49.059+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /api/parkings
2026-02-13T16:51:49.086+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:51:49.088+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /api/parkings
2026-02-13T16:52:17.772+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/bookings/my
2026-02-13T16:52:17.772+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/bookings/my
2026-02-13T16:52:17.783+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] o.s.security.web.FilterChainProxy        : Securing GET /api/bookings/my
2026-02-13T16:52:17.805+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:52:17.805+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] o.s.security.web.FilterChainProxy        : Secured GET /api/bookings/my
2026-02-13T16:52:17.807+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] horizationManagerBeforeMethodInterceptor : Authorizing method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:52:17.808+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] horizationManagerBeforeMethodInterceptor : Authorized method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:52:17.811+05:30  INFO 14028 --- [http-nio-5002-exec-10] com.parkease.service.BookingService      : DEBUG: Fetching bookings for user ID: 527b56af-3785-46b7-84a8-74876c5475ac
2026-02-13T16:52:17.817+05:30  INFO 14028 --- [http-nio-5002-exec-10] com.parkease.service.BookingService      : DEBUG: Found 0 bookings.
2026-02-13T16:52:17.825+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] o.s.security.web.FilterChainProxy        : Securing GET /api/bookings/my
2026-02-13T16:52:17.853+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:52:17.854+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] o.s.security.web.FilterChainProxy        : Secured GET /api/bookings/my
2026-02-13T16:52:17.857+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] horizationManagerBeforeMethodInterceptor : Authorizing method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:52:17.861+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] horizationManagerBeforeMethodInterceptor : Authorized method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:52:17.872+05:30  INFO 14028 --- [http-nio-5002-exec-3] com.parkease.service.BookingService      : DEBUG: Fetching bookings for user ID: 527b56af-3785-46b7-84a8-74876c5475ac
2026-02-13T16:52:17.890+05:30  INFO 14028 --- [http-nio-5002-exec-3] com.parkease.service.BookingService      : DEBUG: Found 0 bookings.
2026-02-13T16:52:18.530+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /api/bookings/my
2026-02-13T16:52:18.558+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:52:18.559+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /api/bookings/my
2026-02-13T16:52:18.560+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] horizationManagerBeforeMethodInterceptor : Authorizing method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:52:18.562+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] horizationManagerBeforeMethodInterceptor : Authorized method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:52:18.563+05:30  INFO 14028 --- [http-nio-5002-exec-4] com.parkease.service.BookingService      : DEBUG: Fetching bookings for user ID: 527b56af-3785-46b7-84a8-74876c5475ac
2026-02-13T16:52:18.571+05:30  INFO 14028 --- [http-nio-5002-exec-4] com.parkease.service.BookingService      : DEBUG: Found 0 bookings.
2026-02-13T16:52:18.578+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.security.web.FilterChainProxy        : Securing GET /api/bookings/my
2026-02-13T16:52:18.609+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:52:18.611+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.security.web.FilterChainProxy        : Secured GET /api/bookings/my
2026-02-13T16:52:18.613+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] horizationManagerBeforeMethodInterceptor : Authorizing method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:52:18.614+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] horizationManagerBeforeMethodInterceptor : Authorized method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:52:18.617+05:30  INFO 14028 --- [http-nio-5002-exec-6] com.parkease.service.BookingService      : DEBUG: Fetching bookings for user ID: 527b56af-3785-46b7-84a8-74876c5475ac
2026-02-13T16:52:18.624+05:30  INFO 14028 --- [http-nio-5002-exec-6] com.parkease.service.BookingService      : DEBUG: Found 0 bookings.
2026-02-13T16:52:19.430+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/auth/me
2026-02-13T16:52:19.430+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/auth/me
2026-02-13T16:52:19.440+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /api/auth/me
2026-02-13T16:52:19.447+05:30 ERROR 14028 --- [http-nio-5002-exec-5] com.parkease.security.JwtUtils           : Invalid JWT token: JWT strings must contain exactly 2 period characters. Found: 0
2026-02-13T16:52:19.449+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:52:19.452+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Secured GET /api/auth/me
2026-02-13T16:52:19.464+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /api/auth/me
2026-02-13T16:52:19.472+05:30 ERROR 14028 --- [http-nio-5002-exec-1] com.parkease.security.JwtUtils           : Invalid JWT token: JWT strings must contain exactly 2 period characters. Found: 0
2026-02-13T16:52:19.474+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:52:19.475+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /api/auth/me
2026-02-13T16:52:20.687+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /api/bookings/my
2026-02-13T16:52:20.712+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:52:20.714+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /api/bookings/my
2026-02-13T16:52:20.717+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] horizationManagerBeforeMethodInterceptor : Authorizing method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:52:20.719+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] horizationManagerBeforeMethodInterceptor : Authorized method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:52:20.722+05:30  INFO 14028 --- [http-nio-5002-exec-2] com.parkease.service.BookingService      : DEBUG: Fetching bookings for user ID: 527b56af-3785-46b7-84a8-74876c5475ac
2026-02-13T16:52:20.730+05:30  INFO 14028 --- [http-nio-5002-exec-2] com.parkease.service.BookingService      : DEBUG: Found 0 bookings.
2026-02-13T16:52:20.740+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.security.web.FilterChainProxy        : Securing GET /api/bookings/my
2026-02-13T16:52:20.765+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:52:20.765+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.security.web.FilterChainProxy        : Secured GET /api/bookings/my
2026-02-13T16:52:20.770+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] horizationManagerBeforeMethodInterceptor : Authorizing method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:52:20.771+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] horizationManagerBeforeMethodInterceptor : Authorized method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:52:20.773+05:30  INFO 14028 --- [http-nio-5002-exec-9] com.parkease.service.BookingService      : DEBUG: Fetching bookings for user ID: 527b56af-3785-46b7-84a8-74876c5475ac
2026-02-13T16:52:20.780+05:30  INFO 14028 --- [http-nio-5002-exec-9] com.parkease.service.BookingService      : DEBUG: Found 0 bookings.
2026-02-13T16:52:21.133+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] o.s.security.web.FilterChainProxy        : Securing GET /api/bookings/my
2026-02-13T16:52:21.151+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:52:21.153+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] o.s.security.web.FilterChainProxy        : Secured GET /api/bookings/my
2026-02-13T16:52:21.154+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] horizationManagerBeforeMethodInterceptor : Authorizing method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:52:21.155+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] horizationManagerBeforeMethodInterceptor : Authorized method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:52:21.156+05:30  INFO 14028 --- [http-nio-5002-exec-10] com.parkease.service.BookingService      : DEBUG: Fetching bookings for user ID: 527b56af-3785-46b7-84a8-74876c5475ac
2026-02-13T16:52:21.162+05:30  INFO 14028 --- [http-nio-5002-exec-10] com.parkease.service.BookingService      : DEBUG: Found 0 bookings.
2026-02-13T16:52:21.167+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] o.s.security.web.FilterChainProxy        : Securing GET /api/bookings/my
2026-02-13T16:52:21.185+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:52:21.185+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] o.s.security.web.FilterChainProxy        : Secured GET /api/bookings/my
2026-02-13T16:52:21.187+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] horizationManagerBeforeMethodInterceptor : Authorizing method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:52:21.188+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] horizationManagerBeforeMethodInterceptor : Authorized method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:52:21.191+05:30  INFO 14028 --- [http-nio-5002-exec-3] com.parkease.service.BookingService      : DEBUG: Fetching bookings for user ID: 527b56af-3785-46b7-84a8-74876c5475ac
2026-02-13T16:52:21.197+05:30  INFO 14028 --- [http-nio-5002-exec-3] com.parkease.service.BookingService      : DEBUG: Found 0 bookings.
2026-02-13T16:52:22.241+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/parkings
2026-02-13T16:52:22.243+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/parkings
2026-02-13T16:52:22.246+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=ssxwfg93
2026-02-13T16:52:22.246+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=ssxwc5fv
2026-02-13T16:52:22.254+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:52:22.276+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:52:22.294+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:52:22.289+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /api/parkings
2026-02-13T16:52:22.293+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:52:22.299+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=ssxwfg93
2026-02-13T16:52:22.297+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=ssxwc5fv
2026-02-13T16:52:22.312+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=ssxwfg93
2026-02-13T16:52:22.315+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=ssxwc5fv
2026-02-13T16:52:22.332+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:52:22.332+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:52:22.391+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:52:22.398+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Secured GET /api/parkings
2026-02-13T16:52:22.641+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /api/parkings
2026-02-13T16:52:22.671+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:52:22.672+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /api/parkings
2026-02-13T16:52:23.292+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /socket.io/?EIO=4&transport=polling&t=ssyo13u7
2026-02-13T16:52:23.293+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:52:23.297+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.s.w.a.Http403ForbiddenEntryPoint     : Pre-authenticated entry point called. Rejecting access
2026-02-13T16:52:23.305+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /error?EIO=4&transport=polling&t=ssyo13u7
2026-02-13T16:52:23.307+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /error?EIO=4&transport=polling&t=ssyo13u7
2026-02-13T16:52:23.312+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T16:52:24.004+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/bookings/my
2026-02-13T16:52:24.004+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/bookings/my
2026-02-13T16:52:24.011+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] o.s.security.web.FilterChainProxy        : Securing GET /api/bookings/my
2026-02-13T16:52:24.032+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:52:24.033+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] o.s.security.web.FilterChainProxy        : Secured GET /api/bookings/my
2026-02-13T16:52:24.035+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] horizationManagerBeforeMethodInterceptor : Authorizing method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:52:24.036+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] horizationManagerBeforeMethodInterceptor : Authorized method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:52:24.038+05:30  INFO 14028 --- [http-nio-5002-exec-3] com.parkease.service.BookingService      : DEBUG: Fetching bookings for user ID: 527b56af-3785-46b7-84a8-74876c5475ac
2026-02-13T16:52:24.045+05:30  INFO 14028 --- [http-nio-5002-exec-3] com.parkease.service.BookingService      : DEBUG: Found 0 bookings.
2026-02-13T16:52:24.054+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /api/bookings/my
2026-02-13T16:52:24.076+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:52:24.078+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /api/bookings/my
2026-02-13T16:52:24.080+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] horizationManagerBeforeMethodInterceptor : Authorizing method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:52:24.081+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] horizationManagerBeforeMethodInterceptor : Authorized method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.parkease.controller.BookingController.getMyBookings(org.springframework.security.core.userdetails.UserDetails); target is of class [com.parkease.controller.BookingController]
2026-02-13T16:52:24.082+05:30  INFO 14028 --- [http-nio-5002-exec-4] com.parkease.service.BookingService      : DEBUG: Fetching bookings for user ID: 527b56af-3785-46b7-84a8-74876c5475ac
2026-02-13T16:52:24.088+05:30  INFO 14028 --- [http-nio-5002-exec-4] com.parkease.service.BookingService      : DEBUG: Found 0 bookings.
2026-02-13T16:52:25.101+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.security.web.FilterChainProxy        : Securing GET /api/parkings
2026-02-13T16:52:25.127+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:52:25.129+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.security.web.FilterChainProxy        : Secured GET /api/parkings
2026-02-13T16:52:25.302+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.security.web.FilterChainProxy        : Securing GET /api/parkings
2026-02-13T16:52:25.322+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:52:25.323+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.security.web.FilterChainProxy        : Secured GET /api/parkings
2026-02-13T16:53:16.200+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/parkings
2026-02-13T16:53:16.202+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/parkings
2026-02-13T16:53:16.210+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /api/parkings
2026-02-13T16:53:16.241+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:53:16.243+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /api/parkings
2026-02-13T16:53:16.407+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /api/parkings
2026-02-13T16:53:16.433+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T16:53:16.434+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /api/parkings
2026-02-13T17:03:27.010+05:30  WARN 14028 --- [HikariPool-1 housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=5m59s960ms257Âµs600ns).
2026-02-13T17:03:34.675+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/auth/me
2026-02-13T17:03:34.686+05:30 DEBUG 14028 --- [http-nio-5002-exec-8] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/auth/me
2026-02-13T17:03:34.689+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.security.web.FilterChainProxy        : Securing GET /api/auth/me
2026-02-13T17:03:34.716+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T17:03:34.717+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.security.web.FilterChainProxy        : Secured GET /api/auth/me
2026-02-13T17:03:34.769+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /api/auth/me
